1,2,1
1,2,2
1,2,3
1,2,4
1,2,5
3,4,6
3,5,7
3,4,7
4,5,7
3,5,8
4,5,8
4,5,9
1,2,9
1,2,10
4,6,11
3,4,11
4,5,11
1,2,11
7,8,12
7,9,12
4,5,12
1,2,12
7,8,13
8,10,13
7,8,14
3,5,14
8,10,15
4,5,15
7,8,16
1,2,16
4,5,17
1,2,17
11,12,18
12,13,18
8,10,18
3,4,18
4,5,18
1,2,18
11,13,19
11,12,19
11,14,19
12,13,19
8,10,19
3,4,19
1,2,19
11,13,20
11,14,20
11,12,20
12,13,20
3,5,20
1,2,20
11,12,21
11,13,21
11,14,21
8,10,21
3,4,21
4,5,21
1,2,21
11,13,22
12,13,22
12,14,22
13,14,22
11,13,23
12,13,23
1,2,23
11,13,24
12,13,24
8,10,24
1,2,24
12,13,25
3,4,25
11,13,26
11,13,27
8,10,27
11,14,28
11,13,28
13,14,28
11,13,29
11,12,29
11,14,29
12,13,29
8,10,29
13,14,29
11,13,30
11,14,30
11,14,31
12,13,31
12,14,31
11,14,32
11,13,32
11,12,32
12,13,32
12,14,32
13,14,32
11,12,33
11,14,33
11,13,33
12,14,33
12,13,33
13,14,33
11,13,34
11,14,34
11,12,34
12,13,34
11,13,35
8,10,35
3,4,35
4,5,35
11,13,36
11,14,36
11,12,36
12,13,36
4,5,36
11,14,37
11,13,38
11,13,39
12,13,39
11,14,40
12,13,40
11,14,41
12,13,41
11,13,42
12,13,42
11,13,43
11,14,44
11,13,44
12,13,44
11,13,45
11,14,45
12,13,45
11,14,46
11,12,46
11,13,46
12,13,46
7,8,46
11,13,47
12,13,47
3,4,47
4,5,47
12,13,48
11,13,49
12,13,49
4,5,49
15,16,49
12,13,50
15,16,50
4,5,50
11,13,51
11,12,51
12,13,51
3,4,51
15,16,51
8,16,51
11,14,52
11,13,52
11,12,52
12,13,52
15,16,52
8,10,53
13,16,53
15,16,53
11,13,54
12,13,54
15,16,54
11,13,55
11,14,55
12,13,55
3,5,55
13,14,55
15,16,55
12,13,56
12,14,56
3,5,56
15,16,56
13,14,56
11,14,57
12,14,57
12,13,57
6,8,57
3,5,57
13,14,57
15,16,57
12,13,58
6,8,58
3,5,58
3,4,58
15,16,58
4,5,58
11,13,59
11,14,59
12,14,59
12,13,59
6,8,59
3,4,59
4,5,59
3,5,59
13,14,59
15,16,59
12,13,60
13,14,60
15,16,60
11,12,61
11,13,61
11,14,61
12,13,61
12,14,61
6,8,61
3,5,61
3,4,61
13,14,61
15,16,61
11,13,62
5,15,62
15,16,62
11,13,63
15,16,63
12,14,64
7,10,64
15,16,64
15,16,65
4,5,65
17,18,66
15,16,66
4,5,66
11,14,67
17,18,67
17,19,67
15,16,67
4,5,67
1,2,67
11,13,68
11,12,68
11,14,68
12,13,68
17,19,68
18,19,68
15,16,68
13,14,68
11,13,69
11,14,69
12,13,69
17,18,69
17,19,69
11,14,70
11,13,70
11,12,70
12,13,70
8,10,70
17,18,70
18,19,70
11,13,71
11,12,71
11,14,71
12,13,71
17,18,71
17,19,71
15,16,71
18,19,71
11,13,72
8,10,72
17,18,72
17,19,72
18,19,72
15,16,72
11,14,73
10,20,73
3,4,73
21,22,73
15,16,73
18,19,73
11,14,74
21,22,74
13,14,74
18,19,75
17,18,75
11,16,75
11,14,75
14,19,75
13,22,75
3,4,75
19,21,75
21,22,75
17,18,76
18,22,76
8,10,76
11,13,76
19,21,76
21,22,76
11,13,77
11,18,77
7,8,77
8,10,77
17,18,77
17,21,77
3,4,77
18,21,77
19,21,77
21,22,77
15,16,77
12,13,78
17,18,78
19,21,78
21,22,78
15,16,78
1,2,78
12,13,79
7,8,79
8,10,79
17,18,79
17,22,79
3,5,79
3,4,79
18,21,79
21,22,79
15,16,79
1,2,79
18,22,79
12,13,80
15,16,80
17,18,80
7,8,80
18,21,80
18,22,80
3,5,80
21,22,80
18,22,81
15,16,81
3,5,81
19,21,81
21,22,81
19,22,81
18,21,82
17,18,82
18,22,82
1,2,82
15,16,82
17,21,82
17,22,82
3,4,82
12,14,82
3,5,82
19,21,82
21,22,82
17,18,83
1,2,83
15,16,83
11,13,83
12,13,83
3,4,83
3,5,83
21,22,83
18,19,84
17,18,84
23,24,84
1,2,84
15,16,84
3,4,84
11,13,84
21,22,84
3,5,84
17,18,85
15,16,85
11,13,85
13,14,85
14,21,85
21,22,85
11,12,85
3,5,85
17,18,86
15,16,86
11,14,86
11,13,86
12,13,86
21,22,86
24,25,86
24,26,86
3,5,86
18,19,87
17,18,87
15,16,87
8,13,87
11,13,87
12,13,87
3,4,87
4,5,87
24,25,87
3,5,87
21,22,87
18,19,88
17,18,88
1,2,88
15,16,88
17,19,88
11,14,88
11,13,88
12,13,88
10,13,88
21,22,88
10,12,88
25,26,88
18,19,89
1,2,89
15,16,89
17,19,89
8,10,89
3,4,89
11,13,89
11,14,89
21,22,89
25,26,89
11,13,90
1,2,90
15,16,90
17,19,90
3,4,90
18,19,90
12,14,90
21,22,90
11,12,90
24,25,90
7,10,90
17,18,91
17,19,91
18,19,91
11,14,91
12,14,91
13,14,91
11,13,91
12,13,91
11,12,91
21,22,91
25,26,91
18,19,92
17,18,92
1,2,92
17,19,92
8,10,92
3,4,92
11,13,92
12,13,92
10,13,92
21,22,92
10,11,92
25,26,92
17,18,93
1,2,93
17,19,93
11,13,93
3,5,93
21,22,93
25,26,93
18,19,94
17,18,94
1,2,94
17,19,94
4,5,94
21,22,94
3,5,94
18,19,95
17,18,95
1,2,95
17,19,95
21,22,95
25,26,95
18,19,96
17,18,96
1,2,96
20,21,96
12,13,96
21,22,96
25,26,96
26,27,96
18,19,97
17,18,97
21,22,97
1,2,97
4,5,97
3,5,97
25,26,97
26,27,97
25,27,97
18,19,98
17,18,98
21,22,98
1,2,98
17,19,98
28,29,98
8,10,98
4,5,98
3,5,98
18,19,99
18,27,99
17,18,99
1,2,99
17,19,99
8,10,99
3,4,99
21,22,99
19,27,99
18,19,100
18,27,100
17,18,100
1,2,100
8,14,100
11,14,100
13,14,100
12,14,100
12,13,100
24,26,100
19,27,100
18,23,101
18,19,101
17,18,101
8,10,101
11,14,101
12,13,101
24,26,101
1,2,102
17,19,102
11,14,102
24,25,102
24,26,102
18,19,103
17,18,103
1,2,103
17,19,103
27,28,103
1,20,103
11,13,103
12,13,103
3,4,103
11,12,103
3,5,103
18,19,104
21,22,104
1,2,104
27,28,104
8,10,104
11,13,104
12,13,104
11,12,104
24,26,104
25,26,104
18,19,105
21,22,105
1,2,105
17,19,105
27,28,105
3,4,105
25,26,105
21,22,106
1,2,106
17,18,106
17,19,106
17,21,106
3,4,106
18,19,106
24,26,106
11,18,107
13,18,107
1,2,107
13,14,107
21,22,107
7,20,107
25,26,107
17,18,108
1,2,108
13,17,108
24,26,108
21,22,108
1,2,109
17,18,109
3,4,109
24,25,109
24,26,109
3,5,109
21,22,109
25,26,109
21,22,110
7,22,110
