12,39,1
48,54,2
60,69,3
60,69,4
33,84,5
33,84,6
33,84,7
48,54,8
48,54,9
24,57,10
26,57,10
57,65,10
48,54,11
22,54,12
26,57,13
22,48,14
48,54,15
26,57,16
5,38,17
25,71,18
30,69,19
56,83,20
17,60,21
22,60,21
24,57,22
26,57,22
57,65,22
17,60,23
17,22,23
24,57,24
22,54,25
29,60,26
26,57,27
26,57,28
66,69,29
21,69,29
30,69,29
60,69,30
54,65,31
39,54,32
39,64,33
15,77,34
56,61,35
33,84,36
5,38,37
33,84,38
54,65,39
70,80,40
5,66,41
64,85,42
24,54,43
24,65,44
60,69,45
24,48,46
21,60,47
1,89,48
54,67,49
5,38,50
15,77,51
24,57,52
26,57,52
57,65,52
35,57,52
24,57,53
26,57,53
57,65,53
23,60,54
8,23,54
23,59,54
23,62,54
6,23,54
23,66,54
21,23,54
23,44,54
23,81,54
23,69,54
23,30,54
23,88,54
24,65,55
49,60,56
60,69,57
25,49,58
35,65,59
24,54,60
17,54,61
17,35,62
56,87,63
56,87,64
17,54,65
15,25,66
15,25,67
25,49,68
24,65,69
23,59,70
23,62,70
23,66,70
23,69,70
23,58,70
5,66,71
8,60,72
60,69,72
16,60,72
48,54,73
56,87,74
25,85,75
64,85,75
2,85,75
20,85,75
35,85,75
33,84,76
4,33,76
25,85,77
48,54,78
39,85,79
39,85,80
56,87,81
25,48,82
2,64,83
20,64,84
56,87,85
20,64,86
2,20,86
20,64,87
2,20,87
49,54,88
38,53,89
5,38,90
33,84,91
4,33,91
15,77,92
56,87,93
80,83,94
82,83,95
2,83,96
60,88,97
16,88,97
2,64,98
60,88,99
16,88,99
48,51,100
55,80,101
43,56,102
43,67,102
43,49,102
43,55,102
43,50,102
43,80,102
20,70,103
17,54,104
43,55,105
25,80,106
80,83,107
13,55,108
29,49,109
43,49,110
8,57,111
24,57,111
26,57,111
57,65,111
35,57,111
57,80,111
69,81,112
35,88,113
33,84,114
54,84,115
2,83,116
16,88,117
33,84,118
43,50,119
24,65,120
17,61,121
35,61,122
48,54,123
48,67,124
25,83,125
56,87,126
25,83,127
48,54,128
24,48,128
43,49,129
48,67,130
48,54,130
56,87,131
24,48,132
24,48,133
56,87,134
56,87,135
10,43,136
23,69,137
66,69,137
21,69,137
35,69,137
30,69,137
10,43,138
49,67,139
35,69,140
84,87,141
23,87,141
46,87,141
33,87,141
43,49,142
35,69,143
43,49,144
24,57,145
49,67,146
70,80,147
70,80,148
29,49,149
70,80,150
2,25,151
35,83,152
33,84,153
55,80,154
2,64,155
54,65,156
29,61,157
55,80,158
24,57,159
26,57,159
57,65,159
35,57,159
54,65,160
2,87,161
48,67,162
2,83,163
48,78,164
29,60,165
60,69,166
38,69,167
69,80,168
70,80,169
24,57,170
