59,70,1
59,89,2
100,139,3
100,107,3
100,121,3
92,100,3
26,100,3
32,100,3
93,100,3
100,123,3
3,100,3
100,117,3
100,137,3
23,100,3
100,114,3
21,100,3
13,100,3
100,129,3
36,100,3
63,118,4
52,70,5
10,127,6
63,127,6
70,89,7
52,70,8
25,59,9
76,81,10
15,76,10
76,110,10
76,101,10
27,69,11
41,87,12
10,119,13
36,121,14
32,36,14
70,89,15
108,132,16
59,89,17
32,100,18
23,100,18
100,129,18
10,119,19
33,41,20
33,82,20
70,89,21
76,81,22
70,89,23
93,107,24
93,114,24
93,107,25
93,114,25
63,118,26
70,89,27
33,98,28
33,41,29
33,98,30
33,41,31
33,41,32
47,52,33
47,120,33
84,127,34
41,82,35
33,98,36
10,119,37
32,36,38
41,94,39
76,81,40
41,108,41
25,89,42
57,58,43
70,105,44
70,72,44
59,70,44
70,124,44
29,70,44
70,109,44
12,50,45
70,89,46
27,102,47
53,78,48
78,87,48
78,94,48
41,78,48
78,108,48
78,142,48
33,78,48
78,98,48
78,132,48
78,103,48
33,41,49
78,98,50
86,140,51
27,69,52
33,41,53
9,27,54
9,27,55
27,69,55
27,62,55
27,58,55
27,62,56
26,129,57
33,94,58
70,89,59
25,89,60
33,87,61
78,98,62
33,87,63
82,108,64
41,82,65
25,89,66
70,89,67
23,36,68
21,93,69
27,69,70
69,118,71
25,89,72
25,89,73
78,132,74
50,99,75
70,109,76
109,122,77
63,118,78
63,127,79
70,89,80
62,115,81
10,127,82
10,119,83
62,115,84
41,108,85
115,136,86
41,82,87
33,41,87
62,115,88
62,115,89
13,107,90
13,121,90
13,36,90
13,107,91
13,121,91
13,36,91
32,100,92
115,136,93
36,121,94
78,132,95
59,70,96
62,115,97
41,82,98
70,109,99
70,89,100
70,89,101
27,62,102
92,100,103
26,100,103
32,100,103
93,100,103
100,123,103
100,117,103
23,100,103
100,114,103
100,129,103
41,142,104
100,129,105
41,53,106
41,44,106
41,87,106
34,41,106
40,41,106
41,94,106
41,78,106
41,74,106
41,108,106
41,142,106
33,41,106
41,98,106
28,41,106
41,132,106
41,103,106
32,100,107
93,100,108
77,115,109
95,115,110
97,115,111
92,100,112
69,115,113
27,115,113
33,74,114
87,142,115
33,41,116
40,132,117
40,132,118
87,142,119
87,142,120
40,132,121
33,74,122
70,109,123
33,41,124
33,82,124
33,142,124
33,41,125
33,82,125
33,142,125
70,89,126
41,82,127
41,142,127
33,41,127
78,87,128
47,120,129
70,89,130
69,115,131
41,82,132
78,87,133
10,119,134
10,119,135
34,142,136
13,121,137
36,121,137
70,109,138
41,82,139
33,41,140
41,82,141
41,82,142
70,89,143
70,89,144
1,80,145
75,80,145
80,86,145
50,80,145
80,81,145
76,80,145
15,80,145
80,110,145
80,101,145
12,80,145
80,140,145
45,80,145
80,99,145
19,80,145
80,125,145
34,142,146
93,100,147
70,109,148
33,41,149
41,94,150
87,108,151
59,70,152
53,94,153
87,94,153
78,94,153
94,108,153
33,94,153
94,132,153
27,62,154
50,81,155
12,50,155
33,94,156
63,118,157
63,118,158
27,62,159
27,69,160
40,132,161
40,132,162
40,132,163
70,89,164
71,120,165
50,99,166
63,127,167
59,70,168
69,115,169
27,115,169
96,115,170
10,127,171
47,59,172
10,127,173
63,127,173
1,50,174
50,86,174
50,81,174
50,76,174
50,80,174
12,50,174
50,140,174
19,50,174
50,125,174
70,89,175
70,89,176
95,118,177
10,127,178
63,127,178
70,89,179
70,89,180
72,120,181
100,117,182
94,108,183
59,70,184
70,89,185
26,114,186
26,114,187
70,89,188
33,87,189
57,69,190
27,69,191
10,127,192
27,69,193
69,96,194
100,123,195
100,123,196
47,120,197
13,107,198
13,121,198
13,36,198
23,139,199
9,69,200
69,115,200
62,69,200
69,97,200
58,69,200
27,69,200
69,136,200
57,69,200
23,26,201
70,89,202
26,100,203
62,115,204
62,115,205
62,115,206
70,89,207
40,132,208
18,52,209
18,52,210
40,132,211
18,52,212
70,89,213
40,132,214
41,82,215
41,82,216
41,82,217
41,82,218
41,82,219
41,82,220
70,89,221
13,107,222
13,121,222
13,36,222
41,82,223
41,82,224
70,89,225
41,82,226
40,132,227
41,82,228
41,82,229
41,82,230
41,82,231
41,82,232
41,82,233
62,97,234
62,136,234
57,62,234
10,62,234
62,83,234
41,82,235
41,82,236
58,131,237
63,131,237
21,114,238
27,131,239
62,97,240
62,136,240
57,62,240
10,62,240
62,83,240
27,131,241
27,62,242
63,118,243
63,118,244
70,89,245
41,82,246
70,105,247
70,72,247
59,70,247
70,124,247
29,70,247
70,109,247
29,70,248
12,50,249
74,82,250
74,82,251
63,131,252
86,140,253
74,82,254
50,86,255
70,89,256
69,77,257
40,132,258
45,76,259
69,102,260
57,69,261
70,89,262
34,74,263
58,69,264
25,59,265
62,136,266
34,74,267
58,131,268
40,132,269
98,132,269
27,102,270
10,119,271
10,119,272
115,134,273
27,57,274
70,89,275
25,138,276
70,89,277
70,109,278
70,109,279
74,82,280
33,74,281
87,98,282
87,98,283
87,98,284
27,69,285
94,108,286
63,127,287
59,70,288
63,127,289
32,107,290
32,121,290
32,92,290
32,93,290
32,117,290
32,137,290
23,32,290
13,32,290
32,129,290
32,36,290
32,67,290
21,36,291
10,136,292
9,69,293
69,115,293
62,69,293
69,97,293
58,69,293
27,69,293
69,136,293
57,69,293
41,82,294
69,95,295
60,69,295
69,118,295
69,126,295
32,67,296
62,97,297
63,118,298
13,121,299
13,36,299
59,70,300
3,100,301
93,107,302
3,121,303
27,62,304
40,132,305
50,99,306
50,99,307
50,99,308
50,99,309
118,134,310
27,62,311
27,56,312
47,120,313
27,62,314
27,62,315
57,58,316
27,57,316
57,63,316
70,89,317
58,131,318
63,118,319
74,82,320
63,127,321
63,118,322
47,120,323
70,89,324
10,127,325
63,118,326
95,118,327
41,82,328
41,142,329
27,118,330
70,89,331
70,89,332
36,121,333
32,36,333
10,127,334
36,107,335
36,121,335
36,92,335
26,36,335
32,36,335
36,93,335
36,117,335
36,137,335
23,36,335
13,36,335
36,129,335
36,67,335
58,115,336
41,82,337
41,87,338
41,82,339
41,82,340
41,132,341
41,82,342
41,87,343
98,132,344
41,108,345
41,98,345
40,132,346
32,36,347
36,129,347
32,36,348
108,132,349
69,126,350
41,87,351
41,87,352
15,76,353
76,110,353
95,118,354
63,118,355
53,108,356
74,82,357
52,70,358
52,70,359
74,82,360
41,82,361
12,125,362
84,127,363
74,82,364
78,94,365
74,82,366
100,139,367
100,107,367
100,121,367
92,100,367
26,100,367
32,100,367
93,100,367
100,123,367
3,100,367
100,117,367
100,137,367
23,100,367
100,114,367
21,100,367
13,100,367
100,129,367
36,100,367
59,70,368
10,127,369
9,69,370
9,95,370
9,62,370
9,27,370
9,57,370
9,118,370
27,115,371
10,127,372
74,82,373
74,82,374
41,108,375
41,82,376
41,87,377
27,69,378
57,69,378
108,132,379
41,82,380
74,82,381
74,82,382
98,108,383
98,108,384
32,36,385
23,26,386
27,115,387
23,32,388
47,52,389
40,132,390
41,87,391
41,53,392
41,44,392
41,87,392
34,41,392
40,41,392
41,94,392
41,78,392
41,74,392
41,108,392
41,142,392
33,41,392
41,98,392
28,41,392
41,132,392
41,103,392
47,120,393
50,99,394
41,82,395
41,53,396
41,44,396
41,87,396
34,41,396
40,41,396
41,94,396
41,78,396
41,74,396
41,108,396
41,142,396
33,41,396
41,98,396
28,41,396
41,132,396
41,103,396
41,82,397
59,70,398
74,82,399
59,70,400
47,120,401
47,52,402
32,139,403
32,107,403
32,121,403
32,92,403
26,32,403
32,93,403
32,123,403
3,32,403
32,100,403
32,117,403
32,137,403
23,32,403
32,114,403
21,32,403
13,32,403
32,129,403
32,36,403
5,32,403
62,102,404
53,108,405
33,74,406
40,132,407
25,70,408
25,59,408
9,27,409
62,136,410
74,82,411
47,52,412
100,107,413
100,121,413
92,100,413
26,100,413
32,100,413
100,123,413
3,100,413
100,117,413
68,100,413
23,100,413
100,114,413
13,100,413
100,129,413
36,100,413
25,70,414
32,100,415
92,100,416
26,100,416
32,100,416
93,100,416
100,123,416
100,117,416
23,100,416
100,114,416
100,129,416
93,100,417
53,142,418
41,94,419
33,94,420
25,70,421
100,121,422
86,140,423
10,119,424
10,119,425
10,115,426
109,122,427
33,82,428
87,94,429
41,94,430
100,139,431
100,107,431
100,121,431
92,100,431
26,100,431
32,100,431
93,100,431
100,123,431
3,100,431
100,117,431
100,137,431
23,100,431
100,114,431
21,100,431
13,100,431
100,129,431
36,100,431
41,53,432
41,44,432
41,87,432
34,41,432
40,41,432
41,94,432
41,78,432
41,74,432
41,108,432
41,142,432
33,41,432
41,98,432
28,41,432
41,132,432
41,103,432
41,87,433
33,82,434
10,115,435
27,69,436
57,69,436
59,70,437
27,69,438
109,122,439
