node1,node2,timestamp
4,29,1
79,87,7
55,82,8
45,91,8
22,26,9
21,83,11
24,48,14
21,36,17
34,45,18
20,38,20
3,37,22
25,90,22
67,88,27
11,19,28
33,97,28
64,78,28
2,66,29
89,99,30
8,16,31
11,30,31
17,62,32
61,84,33
33,89,33
22,79,34
1,74,35
4,11,36
13,82,38
41,93,40
69,90,41
77,85,45
38,48,46
23,51,48
43,79,50
87,97,50
13,46,51
32,46,51
47,51,51
54,96,55
50,96,55
91,95,58
62,74,59
4,24,60
78,82,63
88,96,63
52,81,65
2,75,66
24,92,66
31,89,67
23,56,70
74,79,72
8,86,72
53,71,73
48,62,73
17,67,73
86,94,74
54,70,75
13,80,75
5,54,76
41,51,77
42,83,77
6,69,77
6,23,79
66,78,80
5,100,81
89,95,84
84,90,84
3,99,84
13,69,85
8,27,85
26,81,86
13,39,87
37,47,87
47,55,87
42,69,87
58,83,90
41,52,93
13,97,93
20,90,97
6,35,97
38,85,97
50,86,97
33,53,98
26,74,98
82,85,98
67,89,99
1,40,100
11,74,100
38,100,101
37,78,101
26,80,102
41,78,102
8,87,103
46,75,103
13,92,104
30,40,104
14,26,105
65,76,107
19,56,108
44,90,108
78,92,111
34,92,114
14,49,114
36,92,116
16,55,117
2,83,117
46,69,118
3,23,120
8,52,121
23,99,121
14,29,121
9,92,126
24,62,126
38,87,126
8,52,126
3,26,127
57,81,127
54,83,128
17,36,129
34,49,129
22,73,129
5,24,131
46,82,131
7,56,131
27,54,132
42,62,132
26,77,134
67,100,135
57,60,136
8,80,137
38,99,137
24,51,138
16,58,139
60,82,139
28,74,139
11,25,141
22,62,141
62,91,141
60,100,141
24,47,144
33,95,144
21,34,145
46,81,145
60,84,145
87,98,146
4,94,147
21,83,147
77,86,147
3,64,148
18,84,148
30,57,149
25,81,149
60,66,151
29,49,152
9,18,154
19,38,154
1,60,155
42,94,155
35,96,156
4,57,159
57,77,162
27,89,162
21,22,163
38,52,163
38,67,165
28,100,165
8,28,166
46,68,167
57,95,170
46,65,171
59,80,171
2,84,172
3,83,172
86,89,172
23,85,173
99,100,174
34,98,176
84,99,177
5,49,178
30,47,182
52,81,183
67,90,185
43,100,186
4,85,187
2,51,190
4,46,190
9,39,192
12,38,192
67,75,192
7,39,195
61,86,196
63,85,198
5,10,200
46,80,200
67,70,201
17,89,201
22,48,202
4,69,203
87,90,204
6,91,205
40,73,206
7,26,209
78,88,209
37,61,210
4,25,214
34,38,214
8,86,215
56,87,216
77,88,216
23,86,217
11,70,219
19,51,219
4,49,220
31,89,220
84,87,221
32,82,223
14,37,224
26,99,224
22,50,225
33,60,226
76,92,226
71,86,226
30,68,227
1,88,228
44,74,228
19,21,229
57,82,230
5,76,232
27,85,232
38,56,232
13,88,232
17,53,233
80,90,233
3,26,234
22,54,234
72,91,234
49,67,235
40,79,235
78,87,236
22,74,237
26,93,237
56,64,237
27,76,239
34,99,240
47,52,240
52,60,240
45,81,241
46,87,242
2,4,244
26,45,244
12,61,244
10,93,245
37,93,246
3,79,248
17,37,251
8,42,252
13,66,252
72,77,253
58,90,255
69,98,255
59,74,255
57,70,256
79,97,256
60,90,257
11,89,259
21,26,259
84,90,263
5,46,265
64,86,265
45,89,265
48,90,266
62,78,266
69,92,266
5,74,267
44,56,268
11,97,270
35,56,270
13,47,272
3,4,273
6,51,273
41,53,273
79,97,273
1,13,275
38,62,276
71,85,276
10,97,276
65,98,278
23,27,280
52,58,280
8,81,281
64,98,283
21,86,284
11,24,285
44,76,285
79,90,285
5,52,286
10,12,287
32,48,287
34,95,288
47,81,288
14,43,289
12,90,289
7,38,291
73,100,291
58,72,292
14,56,293
45,96,294
62,79,294
11,64,296
11,61,299
6,26,300
10,58,301
14,59,303
49,52,304
82,99,304
36,51,305
47,55,306
34,88,308
39,77,310
36,83,310
85,99,312
23,28,313
2,79,313
47,61,314
10,53,314
28,30,316
56,74,316
63,89,317
77,95,318
18,99,318
5,35,319
64,66,321
82,85,321
22,67,322
38,62,322
46,47,322
49,90,322
14,85,324
37,60,324
55,90,324
43,74,325
2,15,329
34,80,330
36,92,330
16,35,331
39,66,332
19,69,336
73,77,337
65,86,338
42,87,341
38,61,345
46,91,346
36,89,346
1,70,347
73,100,347
38,84,347
14,45,350
21,44,350
9,88,351
30,54,352
7,28,353
56,92,354
26,94,356
11,32,357
22,59,357
54,63,359
37,47,363
40,82,364
54,100,365
56,94,366
53,69,369
50,96,369
48,67,370
29,74,372
40,74,373
45,83,373
60,61,374
20,37,375
37,67,376
11,71,376
62,73,376
24,34,377
60,97,377
30,86,378
58,88,378
2,56,379
16,64,380
58,66,380
88,99,380
34,57,383
20,70,385
1,86,385
64,82,387
23,97,387
6,22,392
46,83,392
8,86,392
8,84,393
26,81,397
39,59,397
57,84,400
21,59,402
63,82,403
89,95,403
11,26,404
