node1,node2,timestamp
6,66,2
13,91,7
9,10,8
15,56,8
12,41,9
55,58,10
73,76,10
32,61,12
44,48,13
48,64,13
13,23,14
9,34,14
16,60,14
12,36,17
81,90,19
32,39,21
65,66,21
62,86,24
16,28,25
24,35,25
61,75,25
59,90,26
3,76,26
22,37,27
10,18,30
21,26,30
76,79,30
52,76,31
13,23,32
55,100,32
33,48,34
52,72,34
48,100,34
24,63,35
40,83,35
29,32,37
5,83,40
39,100,41
38,42,42
13,67,43
26,57,47
62,86,48
55,73,51
29,89,53
28,53,54
7,99,55
27,58,55
17,83,55
77,81,56
1,92,56
1,62,57
72,81,57
86,89,58
63,69,62
66,97,63
23,42,64
30,33,64
50,61,64
85,92,64
20,35,65
34,48,66
16,31,67
11,98,67
28,32,69
49,73,71
57,99,73
68,97,73
1,68,74
28,40,74
32,91,75
27,63,76
29,99,78
42,53,78
47,62,78
3,40,79
65,87,80
9,48,81
20,46,81
43,47,81
68,93,81
15,27,82
14,54,83
17,68,85
77,93,85
61,63,86
39,77,88
4,48,88
94,99,88
48,75,91
34,55,93
54,75,93
91,95,93
30,79,94
11,27,95
32,75,96
52,59,97
32,37,98
10,46,99
28,89,99
23,38,102
73,75,105
37,48,107
15,87,108
38,99,109
17,31,110
19,98,112
32,100,112
7,94,113
21,84,113
81,93,117
40,84,118
42,86,118
18,29,119
1,47,119
17,76,120
74,97,122
41,92,123
5,100,124
10,53,124
13,98,125
36,39,126
37,86,126
73,99,127
48,73,130
20,71,131
64,68,131
12,24,132
16,21,134
31,78,134
41,63,135
65,76,135
46,61,136
38,50,137
76,94,138
26,58,139
19,68,139
5,44,141
37,42,142
41,85,142
13,79,143
36,79,143
17,29,145
4,59,147
11,89,149
4,16,150
13,96,151
86,89,152
23,60,153
36,61,158
85,90,158
7,65,160
29,42,162
85,89,163
25,75,164
40,81,165
50,81,165
89,96,165
27,46,168
80,91,169
52,88,170
60,76,171
85,93,172
76,100,172
28,59,173
29,33,175
12,44,175
27,100,176
34,65,178
61,65,182
48,93,185
11,88,185
60,73,186
36,40,187
55,76,187
1,56,189
10,82,191
65,98,192
46,89,193
6,7,197
17,88,197
13,68,198
53,55,199
43,89,199
59,71,201
94,99,201
36,59,202
48,72,202
76,92,202
10,88,204
31,83,205
16,23,206
24,31,206
84,98,206
32,48,207
58,73,207
37,81,207
9,83,207
69,93,209
81,100,209
8,61,210
12,24,212
26,49,212
42,71,214
24,91,216
70,100,216
30,67,217
43,94,218
94,97,219
14,72,221
14,37,223
57,77,228
61,85,228
36,94,228
84,88,229
34,57,231
22,46,231
55,72,231
8,73,232
25,91,233
13,73,234
6,69,234
48,96,235
12,59,237
5,10,238
3,39,241
64,98,241
77,87,243
55,90,244
8,61,249
72,97,250
15,34,253
4,31,253
5,99,255
63,86,255
40,97,255
69,77,256
18,64,257
32,41,257
12,36,257
32,57,258
63,72,258
58,67,260
