node1,node2,timestamp
14,48,1
48,84,1
31,80,2
3,25,3
32,69,3
36,87,4
96,100,4
38,54,5
23,87,7
54,68,7
3,19,9
43,91,9
39,86,11
31,75,13
14,85,17
25,42,17
35,79,17
56,64,18
40,45,20
43,100,20
1,34,21
4,62,21
6,33,22
22,74,22
6,82,24
4,22,28
65,84,28
24,54,30
51,65,31
46,68,31
43,97,32
24,50,33
67,75,33
3,67,34
19,96,35
42,51,36
24,25,37
3,65,39
39,75,39
59,69,40
74,88,42
32,72,44
1,23,45
11,62,46
39,99,46
53,69,48
36,91,50
5,79,53
4,48,56
41,95,57
52,92,58
28,36,59
84,94,59
9,64,60
7,94,61
13,46,62
11,57,63
16,87,63
13,89,64
12,39,64
54,100,65
6,58,68
42,74,68
13,71,71
40,46,71
32,65,73
6,87,74
50,82,74
26,83,74
4,23,77
4,39,77
13,91,77
4,33,78
51,58,78
50,98,79
29,86,79
34,82,81
13,59,81
22,85,81
2,76,82
56,82,82
55,86,82
30,79,84
95,96,84
80,85,85
58,63,86
27,42,87
68,76,89
4,81,90
36,95,91
88,95,91
47,72,92
78,87,92
51,65,93
31,59,94
77,99,94
27,81,95
27,66,96
62,83,98
64,85,98
16,19,100
48,76,100
35,54,101
40,64,101
69,100,102
23,99,106
11,39,106
27,51,112
3,98,113
47,63,114
62,70,115
47,81,116
18,55,117
36,78,118
14,59,119
21,99,120
22,51,121
39,53,121
65,97,122
22,69,123
27,37,123
9,83,124
65,78,124
2,81,124
27,77,125
10,61,126
21,79,127
26,57,127
58,63,127
5,70,128
38,44,129
50,83,129
58,63,130
7,14,134
35,88,135
42,80,136
64,82,137
16,80,138
12,21,143
70,82,143
26,59,144
4,8,145
21,25,146
50,97,146
3,51,147
9,38,150
11,75,150
36,88,150
1,3,151
8,34,151
27,68,151
4,33,152
35,49,152
12,30,154
41,91,154
11,59,158
4,42,158
67,78,159
43,53,161
11,56,161
13,20,163
79,80,163
24,27,165
70,98,165
36,48,168
11,62,168
25,40,169
11,65,171
15,93,171
9,56,172
53,80,172
76,95,172
26,99,172
20,36,173
6,96,173
91,95,175
18,86,178
20,73,178
2,15,180
16,55,181
1,86,185
42,56,185
10,53,187
40,67,187
65,80,187
24,50,188
54,91,189
12,85,190
13,68,190
21,68,190
82,100,190
9,29,191
67,80,191
8,50,194
71,73,194
15,81,195
13,85,195
5,11,196
48,78,198
13,64,198
37,49,200
21,63,201
63,68,201
64,83,202
23,47,203
47,95,203
3,39,205
27,83,205
59,96,206
11,42,208
38,90,208
14,50,209
31,80,210
1,51,211
38,73,211
22,79,213
23,67,213
8,35,213
42,60,217
13,27,218
36,57,219
10,68,220
57,76,220
6,14,221
18,74,221
12,45,223
13,59,224
39,97,226
95,98,227
18,20,228
68,88,229
37,61,230
69,81,230
27,57,231
49,50,231
8,62,231
27,58,232
79,80,234
20,75,235
37,81,235
38,42,238
74,97,238
30,62,241
30,34,243
65,91,245
10,56,246
36,92,248
54,77,249
20,35,250
18,44,250
18,51,250
53,97,252
32,42,253
64,100,253
6,30,254
80,92,255
13,25,256
11,85,256
