node1,node2,timestamp
23,60,1
30,72,1
27,36,1
34,84,2
34,93,3
38,70,4
18,92,4
71,92,6
9,32,7
58,65,7
51,88,10
55,63,10
75,91,10
26,58,12
34,82,15
18,99,16
41,69,18
50,71,18
58,100,19
29,83,20
19,34,20
67,81,21
44,67,22
17,42,23
18,93,24
78,92,24
32,70,25
68,81,25
1,84,25
1,93,25
15,74,26
15,93,27
68,69,27
16,31,28
46,68,28
50,69,28
23,81,28
55,63,31
27,71,32
65,73,32
6,37,34
43,52,37
19,29,38
65,73,39
51,96,41
41,98,41
6,79,42
3,96,44
83,89,45
49,84,45
8,86,46
64,100,48
32,94,48
41,72,49
63,66,50
3,77,50
9,35,52
3,84,52
30,55,53
92,98,54
1,96,56
10,72,56
54,56,56
60,67,56
60,70,57
81,100,57
68,100,59
23,32,60
29,32,61
3,8,63
8,29,64
36,100,65
62,82,65
59,81,66
42,81,66
58,66,67
29,49,68
54,96,68
7,35,71
23,30,72
33,61,73
4,79,76
5,97,77
66,69,78
68,92,78
34,93,81
8,21,82
83,86,82
51,60,84
50,51,85
24,74,85
83,90,86
3,43,89
80,84,89
5,79,90
4,36,91
14,43,91
11,56,92
52,68,92
10,88,93
40,75,94
4,58,94
11,81,95
35,49,96
8,65,98
29,53,99
36,48,101
10,75,104
44,53,104
22,54,106
36,93,107
72,94,107
13,37,108
31,48,109
61,71,110
13,58,111
41,82,112
21,69,112
26,88,114
2,97,116
34,38,119
4,11,120
58,59,120
77,97,120
40,53,122
2,71,123
18,56,124
26,87,124
42,74,124
40,74,124
43,87,126
10,71,129
22,63,129
15,85,129
81,93,129
42,69,133
23,46,133
53,87,136
53,63,137
15,95,140
4,89,143
37,57,143
49,57,143
87,89,145
11,82,146
25,84,147
28,47,148
11,98,149
20,91,149
52,86,150
74,89,150
31,38,151
56,82,151
30,77,152
34,72,152
8,16,154
28,97,155
17,20,156
30,32,157
22,30,158
37,92,158
46,54,158
15,25,160
61,76,160
79,82,160
8,37,161
17,66,161
22,69,164
32,34,164
36,40,164
13,83,164
30,47,165
22,65,167
37,79,168
25,41,169
42,75,170
61,74,170
79,81,171
15,28,175
61,65,175
49,87,175
25,62,179
3,69,182
10,49,182
47,63,182
50,77,182
36,56,185
59,76,188
16,21,189
26,36,190
8,89,190
35,97,191
28,43,192
4,67,193
41,69,193
10,33,194
64,73,195
59,91,195
47,54,198
56,70,200
79,80,200
83,100,200
3,59,201
48,58,201
38,90,202
13,94,203
78,83,203
9,59,204
74,79,207
11,32,208
41,52,208
59,87,209
14,31,210
4,20,210
24,30,211
14,96,211
3,24,212
66,71,212
81,86,212
77,79,213
60,82,214
36,60,215
56,64,216
17,94,216
88,100,216
47,81,217
10,82,218
5,29,220
16,18,224
54,66,227
2,87,228
11,13,230
20,76,230
3,54,231
42,64,231
35,49,233
9,77,234
17,30,236
4,31,238
48,62,238
51,59,238
43,76,240
59,96,241
64,91,244
47,91,244
27,32,246
18,82,248
26,82,248
3,15,249
45,46,249
40,82,249
58,86,250
5,30,251
22,61,251
14,79,251
60,96,253
36,53,254
59,71,254
72,95,257
36,37,258
15,99,260
9,93,260
10,59,262
41,83,262
27,54,266
11,18,267
46,69,267
70,98,267
3,70,268
63,77,272
10,71,274
32,96,274
9,46,275
64,90,275
86,98,275
75,87,276
14,95,277
2,70,278
28,94,279
25,35,281
54,100,281
17,28,282
48,49,287
83,89,287
58,89,289
33,78,291
8,29,295
56,89,295
40,74,296
57,63,296
53,77,297
92,99,297
47,100,297
10,97,298
79,89,298
51,97,299
31,100,299
10,82,301
22,95,303
86,98,303
54,95,304
49,89,305
12,24,306
19,94,306
16,29,307
20,44,307
22,65,307
52,56,309
76,94,309
2,25,312
63,86,312
20,34,315
25,49,315
54,80,316
80,83,316
4,10,318
