node1,node2,timestamp
56,96,3
64,76,3
35,81,3
1,25,4
32,50,4
29,97,5
1,64,7
9,26,7
35,78,9
32,42,10
3,52,10
52,97,10
5,83,11
20,56,12
31,76,12
69,82,14
25,71,14
35,73,14
16,57,15
25,95,16
42,43,16
23,67,17
19,78,17
8,9,18
42,47,18
3,100,20
25,58,26
58,99,27
59,90,28
5,13,31
23,83,31
40,58,33
41,79,34
36,67,35
15,39,35
29,57,36
63,81,36
43,92,36
72,89,39
21,26,41
67,98,43
47,76,44
20,79,45
34,72,47
49,76,47
4,57,48
1,73,50
20,88,52
67,92,52
41,46,54
48,87,54
37,97,55
58,83,57
34,89,57
11,43,59
3,97,60
29,95,64
40,64,65
37,93,66
29,98,66
41,65,67
68,80,67
89,94,68
96,99,68
28,100,69
15,75,70
6,42,70
4,67,72
25,95,72
54,65,74
1,91,74
22,55,75
65,92,76
22,95,77
19,50,78
32,54,80
9,95,83
58,96,84
28,97,84
5,66,85
46,95,88
43,45,89
28,69,90
39,84,90
12,42,93
5,46,94
26,50,94
6,74,94
36,75,95
7,73,95
19,73,99
13,76,99
5,49,100
21,36,101
62,69,102
36,39,103
15,17,104
19,89,106
14,89,106
97,100,106
50,62,107
56,100,108
4,45,111
17,69,113
65,76,118
81,88,119
7,20,120
25,32,122
29,96,123
10,63,124
34,44,125
25,71,126
43,74,128
59,72,128
41,96,129
21,33,131
8,68,131
37,65,133
23,27,135
38,100,137
65,75,137
66,73,138
1,20,139
15,59,140
35,100,140
75,86,141
23,82,142
28,49,142
24,56,143
4,56,144
16,76,144
49,55,145
7,40,146
6,62,146
17,50,147
11,78,148
80,83,149
12,23,150
23,49,151
42,95,151
23,98,153
15,41,153
5,42,153
41,55,153
20,63,154
2,20,155
33,85,155
73,92,155
18,56,157
12,95,157
40,64,158
49,94,158
49,84,158
55,99,161
42,74,161
40,50,163
54,86,164
19,26,165
22,45,165
3,21,168
20,99,169
69,74,169
13,15,173
16,48,173
52,79,174
14,92,176
5,27,176
79,92,176
60,100,177
4,16,178
50,78,179
5,29,180
21,67,180
18,98,182
24,76,183
38,63,186
11,95,187
23,34,190
23,36,191
59,94,191
12,64,194
87,94,194
9,71,196
9,68,197
11,55,198
32,51,198
9,38,199
64,80,199
23,62,200
58,82,203
59,62,203
58,60,205
42,60,206
22,34,207
56,90,207
70,72,207
76,84,207
57,78,208
36,64,210
5,15,211
47,76,211
3,51,214
62,66,214
38,64,217
5,74,217
40,84,217
25,47,218
4,64,218
19,52,219
85,93,219
86,93,219
10,23,220
2,82,221
15,58,221
84,94,221
14,91,222
40,47,223
59,91,223
37,42,225
65,95,226
28,47,228
1,36,229
55,92,230
21,64,235
35,42,235
13,31,238
73,94,238
32,93,239
16,58,240
13,62,240
31,92,241
34,90,241
58,99,241
37,42,246
20,62,246
37,63,246
1,95,249
62,89,250
60,71,251
4,97,252
49,92,254
5,76,255
1,62,256
84,91,256
58,78,257
17,41,258
16,83,259
20,38,259
35,82,259
1,44,259
50,65,260
53,85,261
80,100,262
53,97,263
87,90,264
35,97,264
7,26,268
43,47,268
18,20,269
3,78,270
41,69,271
15,22,272
50,75,274
19,80,281
4,25,282
16,72,282
61,95,282
24,48,283
6,72,284
3,15,285
19,48,289
38,83,289
26,39,289
16,21,291
19,81,291
39,67,292
66,82,292
59,86,293
10,19,294
25,74,294
28,89,295
5,97,295
40,58,296
52,91,299
8,97,299
75,95,300
67,87,301
44,95,301
48,54,302
51,62,303
27,51,305
18,72,305
43,80,306
41,88,307
12,32,310
25,49,312
8,52,312
28,82,314
6,50,314
9,71,314
3,67,318
45,70,319
71,85,319
27,96,320
44,72,321
86,94,321
5,7,323
54,92,324
11,76,325
10,86,327
13,42,327
41,87,328
50,52,328
12,52,329
17,66,329
2,24,329
65,80,330
29,45,331
46,55,331
15,90,332
57,76,332
19,34,333
36,46,333
60,80,333
28,43,334
71,89,335
41,44,337
63,73,337
22,42,340
39,68,342
30,44,343
47,56,343
21,23,344
50,71,344
16,85,344
3,89,347
36,76,348
38,48,349
34,57,352
49,72,353
1,72,353
42,75,355
9,73,356
13,73,356
16,59,357
59,82,359
62,75,359
6,75,360
10,89,360
18,75,361
60,62,361
74,88,364
17,18,365
3,7,366
23,95,366
5,26,368
7,52,369
46,53,369
20,65,370
61,65,370
4,43,371
33,79,373
54,62,373
5,63,374
38,71,374
51,72,374
41,98,374
66,97,375
80,98,376
76,98,377
19,89,377
67,79,378
80,99,380
49,67,381
90,92,382
22,95,383
41,86,384
78,94,384
25,38,386
77,79,386
20,21,387
75,85,387
30,97,387
30,43,388
49,99,388
24,93,389
56,69,392
11,28,393
13,67,393
63,87,394
81,82,394
29,90,396
28,68,397
81,92,398
54,98,401
6,55,402
71,92,402
4,66,403
52,71,404
13,58,404
6,45,405
40,58,407
55,87,409
50,62,409
19,62,411
40,83,411
5,72,411
16,62,412
25,66,413
52,72,413
36,60,415
41,88,416
58,77,416
15,78,421
7,89,423
12,97,423
51,85,423
25,76,425
64,79,426
4,97,426
6,19,427
87,96,427
35,38,428
84,96,428
1,74,429
80,92,429
5,50,431
19,55,433
83,88,433
4,9,434
81,93,434
34,96,434
15,42,435
12,56,435
8,92,436
7,28,437
36,97,438
68,80,439
34,78,440
30,69,442
38,52,443
56,77,443
27,69,444
41,74,447
13,42,449
21,45,451
29,32,451
9,44,451
63,72,451
18,95,455
38,94,456
59,77,456
21,98,459
31,98,460
31,73,462
3,58,463
21,50,464
16,23,464
11,92,465
7,51,466
28,51,466
23,37,468
56,67,468
7,17,470
28,77,470
48,85,472
