node1,node2,timestamp
12,88,1
38,51,1
52,57,4
48,81,4
10,22,5
37,88,5
30,80,6
19,59,6
20,82,6
15,25,8
23,87,11
77,97,15
37,55,16
20,56,16
39,59,19
25,70,22
36,55,23
59,68,23
84,86,24
22,36,27
25,71,28
8,42,30
12,40,30
41,44,31
66,71,32
39,85,32
35,63,33
1,93,33
6,53,37
27,99,38
41,81,39
4,14,42
28,95,42
69,73,43
40,78,43
23,78,44
25,95,46
10,35,48
21,56,49
15,69,51
71,80,51
12,51,54
5,19,54
20,46,55
26,46,55
46,58,56
48,70,56
47,77,58
88,92,58
75,84,60
33,58,62
13,85,62
97,99,62
24,36,64
55,91,64
42,78,66
18,60,67
36,70,67
42,72,68
1,88,68
14,88,69
35,99,70
44,91,70
18,95,72
22,37,72
55,97,72
16,71,76
36,64,81
30,43,82
6,40,83
65,79,83
44,98,84
28,31,90
49,60,90
73,76,91
5,65,94
56,75,94
29,81,94
34,50,95
26,94,100
11,85,101
22,51,102
86,97,103
2,44,106
59,66,107
39,44,108
52,95,108
41,65,109
34,68,110
39,65,111
50,99,112
12,27,116
55,59,116
22,64,116
77,95,116
15,38,117
26,63,118
31,56,118
38,72,118
50,70,118
27,74,118
25,36,123
34,45,124
36,74,124
59,75,125
53,88,126
27,74,129
56,59,129
57,85,130
67,79,131
57,66,132
2,68,137
88,94,138
30,35,141
80,86,141
17,25,142
1,50,142
25,97,142
18,81,143
14,81,144
6,51,145
7,50,146
53,89,147
17,26,148
6,58,150
59,66,150
23,27,151
69,93,152
85,99,152
18,84,153
2,93,154
21,64,154
48,84,154
14,69,157
18,79,157
18,78,157
21,70,158
73,86,158
34,59,159
20,63,161
57,64,161
18,43,162
16,48,162
3,85,163
3,13,170
33,70,171
16,95,171
33,78,172
56,69,173
34,84,175
38,52,175
1,87,176
14,51,177
74,85,178
30,86,179
34,49,180
24,57,180
38,81,181
14,59,181
29,71,183
71,91,184
6,50,185
14,72,186
41,95,187
21,97,187
15,37,188
34,47,189
45,84,189
2,91,190
30,58,193
74,79,194
37,94,194
8,98,194
7,21,196
64,76,197
36,71,198
9,74,198
14,44,202
23,43,202
3,39,203
17,72,204
68,84,204
61,78,205
15,76,207
81,88,207
27,76,208
30,97,210
44,59,211
23,99,212
49,91,213
13,51,214
3,55,216
82,85,216
36,94,216
93,97,216
31,65,218
36,44,219
48,50,219
25,88,219
32,97,219
81,89,221
44,85,225
11,19,228
38,100,228
49,52,229
53,91,229
14,33,230
26,75,230
15,64,230
3,6,231
3,28,234
36,46,234
54,68,235
64,80,235
7,35,237
20,87,238
21,69,239
12,20,240
49,58,243
75,83,244
16,59,245
55,72,245
37,56,248
45,59,248
66,74,248
11,54,249
47,51,251
24,67,253
50,79,255
13,81,256
50,51,256
49,80,256
77,86,257
87,95,257
13,51,258
16,43,259
17,69,261
20,72,261
12,50,264
19,64,266
11,59,268
23,36,269
53,78,269
6,66,270
18,88,271
26,100,271
21,62,272
85,98,272
40,92,275
14,44,276
16,52,276
5,44,278
21,50,279
25,32,281
23,51,282
11,64,282
24,71,282
20,85,283
8,65,284
21,95,285
6,42,285
6,50,285
43,61,288
35,97,290
26,69,291
12,31,292
15,95,295
4,52,297
51,96,298
4,6,299
19,48,299
5,58,300
16,65,301
17,96,303
69,85,303
2,53,305
24,74,305
1,63,306
5,13,306
26,69,307
5,69,308
22,82,310
64,85,310
32,76,313
21,22,314
42,70,314
25,65,315
48,99,315
47,78,316
47,67,318
63,97,320
25,86,322
5,59,323
52,97,324
12,22,326
38,87,326
60,91,326
51,67,327
46,87,328
20,35,329
33,57,330
4,65,330
20,74,330
22,76,330
53,55,331
84,86,331
28,91,332
23,59,333
30,60,333
11,78,336
49,52,336
8,95,337
35,78,338
15,97,339
1,85,340
35,64,341
55,90,342
73,74,342
24,44,343
11,35,344
19,93,344
43,97,344
1,56,345
56,68,346
3,28,347
7,31,347
86,98,347
76,99,347
12,99,349
17,22,349
59,80,350
58,91,351
49,59,351
13,25,353
88,91,353
87,96,354
11,78,355
26,84,356
20,78,357
3,57,358
31,70,359
74,91,359
37,45,361
65,80,361
53,96,363
71,93,364
50,77,365
4,94,367
19,89,369
1,71,369
36,65,370
11,58,371
59,96,371
38,69,371
36,55,372
80,84,372
37,83,372
65,87,372
55,60,374
22,31,376
25,93,376
40,75,376
51,64,377
19,23,378
35,80,378
5,59,378
12,79,380
17,96,381
91,92,382
12,35,383
50,71,383
31,100,383
10,21,384
35,96,385
22,61,386
10,78,387
58,86,387
78,100,388
1,43,392
14,44,394
50,87,395
88,98,396
1,99,396
45,70,397
51,83,398
14,100,399
42,58,399
85,98,399
42,83,402
11,55,403
5,100,403
12,31,404
13,100,405
10,51,408
55,74,410
25,55,412
28,35,413
20,66,414
30,89,415
13,76,416
11,96,417
37,81,418
69,85,419
1,43,422
18,92,422
25,97,422
23,96,425
39,80,426
36,59,426
86,88,426
17,71,427
31,69,430
62,75,431
76,84,431
79,88,431
17,26,434
16,32,434
21,89,434
7,17,437
90,94,437
14,42,438
48,73,438
17,88,442
30,47,444
36,70,445
41,48,445
36,67,445
22,100,446
5,37,447
27,51,447
20,79,448
43,74,449
43,67,451
9,57,452
8,11,453
83,94,454
28,94,454
39,97,457
45,95,463
19,20,464
24,54,464
79,88,465
10,57,467
3,59,467
67,77,468
14,65,469
42,65,470
91,97,470
4,74,472
41,100,472
59,72,473
35,87,473
50,93,474
40,56,475
20,34,476
30,43,477
24,34,477
45,72,477
4,59,477
15,97,477
6,25,479
85,98,479
37,80,480
20,97,482
87,99,486
37,95,487
44,94,488
44,94,489
32,85,490
87,93,491
44,87,492
47,51,493
55,66,493
36,76,493
29,47,494
12,75,495
30,34,495
77,83,496
2,26,497
32,57,497
34,85,497
50,72,500
5,8,503
54,97,503
53,54,504
55,77,505
44,99,506
29,54,507
26,50,507
56,99,507
4,8,508
17,68,508
27,74,509
30,77,510
2,32,510
3,86,511
55,97,512
17,56,513
20,37,516
35,71,516
27,47,517
71,73,517
31,78,518
43,51,519
91,93,520
29,78,521
53,82,522
51,62,523
2,19,524
6,57,524
78,94,525
8,62,529
66,83,535
88,94,535
11,12,538
51,57,539
6,24,540
14,28,540
16,89,541
7,22,542
38,94,542
56,80,542
37,70,542
22,99,542
26,37,543
34,40,543
34,72,544
2,59,546
3,54,547
19,43,547
13,29,547
44,77,548
55,86,548
16,88,548
17,34,551
23,45,553
18,80,554
13,86,555
3,34,556
10,21,557
56,95,557
64,67,558
57,68,558
3,71,558
19,27,559
34,36,559
9,52,560
55,100,560
59,97,560
18,36,562
59,60,562
56,72,564
3,73,565
55,81,565
12,94,566
21,82,568
5,14,571
79,86,571
70,94,571
64,86,572
14,59,573
46,80,576
9,75,578
11,97,580
9,27,581
74,77,581
88,92,581
18,75,582
28,84,583
13,86,584
18,56,585
14,22,586
41,98,591
69,97,593
31,54,594
48,75,594
62,76,596
70,74,597
81,88,602
77,88,602
81,86,606
53,89,606
43,69,607
82,89,608
68,96,609
55,91,609
19,85,610
28,94,610
27,85,612
34,64,612
53,63,612
12,41,614
57,83,614
18,46,616
48,64,616
14,31,618
62,69,621
63,83,623
51,60,624
35,47,625
13,64,626
6,97,627
26,78,627
6,9,629
9,12,629
71,74,630
77,100,630
46,60,631
11,13,633
2,14,633
39,40,633
8,75,634
20,27,635
59,91,635
29,78,635
21,55,638
23,64,638
67,88,640
71,85,642
3,81,642
34,90,643
42,85,644
5,26,646
22,30,648
37,86,648
82,88,649
38,92,651
14,85,651
13,23,652
8,51,653
46,99,653
36,69,654
56,97,655
27,49,656
18,50,659
47,51,660
36,95,665
2,3,666
37,50,666
14,69,667
18,27,667
52,96,668
48,53,668
55,71,671
31,69,671
9,22,674
32,83,674
77,90,674
38,79,675
77,85,675
1,41,676
94,97,676
30,95,676
94,96,678
19,74,680
14,44,680
40,53,680
21,96,682
50,73,683
20,34,684
51,88,685
39,64,685
41,68,686
43,71,686
5,58,687
65,73,687
31,94,689
38,42,691
50,57,691
80,93,691
63,86,694
25,97,694
56,61,695
2,14,696
20,99,696
3,38,696
25,44,696
24,80,697
19,72,698
37,59,699
20,67,699
57,82,701
42,60,702
62,84,702
24,91,703
14,29,704
2,21,706
50,78,706
84,86,708
30,89,708
5,21,711
11,85,713
11,97,715
34,93,715
35,55,715
42,56,715
13,69,717
18,21,717
1,68,717
87,89,717
3,51,721
59,99,722
18,80,723
27,85,723
33,42,725
13,42,728
36,70,729
66,88,731
65,84,732
6,85,733
57,74,734
22,99,735
14,80,736
29,95,736
76,99,736
20,29,737
65,82,737
33,75,738
88,93,739
72,93,739
1,29,740
34,48,740
43,93,740
4,15,743
17,77,744
47,48,747
24,76,747
51,97,747
45,87,751
11,35,755
57,99,755
7,41,756
65,84,756
4,48,757
28,55,757
75,98,758
50,88,760
66,97,760
1,99,762
20,34,764
74,81,764
29,77,766
6,50,767
64,94,767
38,86,769
23,81,769
29,95,769
25,62,772
43,85,773
11,29,774
20,45,774
2,83,775
44,69,775
76,85,775
42,98,776
23,63,776
17,36,777
51,53,777
2,74,779
37,57,780
8,52,781
17,32,782
80,92,782
49,87,782
13,67,783
23,30,783
34,91,784
38,63,784
78,85,784
35,99,785
32,59,786
73,87,786
24,97,788
21,27,789
14,83,793
37,74,794
2,55,795
69,81,795
15,37,796
74,99,796
55,65,797
22,78,798
43,64,799
52,62,801
5,25,803
12,100,803
81,83,803
32,89,803
5,51,804
18,38,804
41,66,805
10,54,805
49,66,806
77,95,806
36,50,807
68,84,808
61,77,809
56,66,810
4,57,811
26,86,811
30,43,812
2,37,812
2,26,813
5,52,814
83,86,814
52,71,815
38,99,815
56,100,816
64,70,816
53,75,816
53,74,817
29,46,818
17,75,819
33,86,819
12,35,819
50,59,819
74,99,819
3,17,820
17,34,820
35,54,821
30,94,825
24,57,826
11,65,826
10,27,827
31,71,827
4,86,827
1,32,828
72,80,828
36,89,829
18,99,829
13,83,830
71,97,830
86,87,831
27,64,834
35,44,836
26,34,837
2,51,839
57,78,840
24,50,841
45,97,843
78,82,844
51,89,844
4,18,845
21,34,845
8,50,847
20,55,850
55,64,850
44,75,850
8,55,851
48,56,851
61,76,851
84,98,851
20,80,852
