node1,node2,timestamp
34,58,3
49,71,3
7,54,4
61,91,4
51,65,7
11,45,10
7,85,12
13,86,13
30,82,14
77,97,14
49,67,17
41,94,17
4,44,18
36,89,19
62,80,21
26,45,23
10,71,24
55,97,24
5,11,25
1,94,26
10,22,26
9,67,28
41,70,29
24,70,31
19,33,33
4,45,37
46,93,37
34,65,38
16,51,39
22,86,39
20,66,40
1,76,42
7,58,45
31,67,46
20,71,47
5,62,48
9,75,49
1,64,52
80,93,53
44,91,54
54,76,55
9,58,55
65,87,55
9,85,55
45,50,56
59,80,56
79,82,56
39,94,56
32,80,57
81,94,57
72,94,58
3,15,60
17,23,60
47,85,60
24,99,62
91,99,62
18,87,65
54,92,68
11,81,69
36,51,69
32,89,69
1,76,70
8,35,70
22,30,70
40,73,72
65,92,76
51,61,77
75,99,77
90,99,78
22,36,79
66,100,82
8,94,82
64,99,82
3,67,85
11,12,86
39,80,87
1,3,89
7,18,89
60,79,90
16,92,92
86,99,95
13,87,96
15,63,96
26,41,96
40,61,97
60,64,97
58,91,99
69,78,99
3,15,100
22,82,101
32,61,101
37,42,101
48,69,101
52,76,101
62,86,104
63,81,104
43,75,105
62,66,105
7,96,105
23,99,107
77,98,109
51,80,110
44,66,111
72,87,111
10,16,113
3,24,114
8,58,115
26,32,115
37,65,115
29,72,116
37,81,116
38,65,117
26,69,119
8,83,120
8,81,122
9,68,122
17,23,125
38,68,125
78,81,130
16,84,132
7,35,132
44,46,133
37,80,134
55,83,134
16,36,137
21,58,138
4,5,139
32,41,139
9,62,139
77,87,140
6,96,142
6,77,142
6,60,145
28,67,145
58,91,145
15,69,146
8,17,147
14,24,147
69,88,147
81,89,151
39,96,152
44,70,154
68,98,157
5,89,157
37,61,158
1,36,159
55,74,159
45,64,159
47,85,161
17,42,166
89,93,166
2,62,168
34,78,169
48,58,169
7,36,170
11,81,170
91,99,171
12,51,172
77,99,173
13,71,174
74,89,174
19,96,175
42,78,176
53,96,176
7,93,177
26,86,179
19,69,179
51,88,180
