node1,node2,timestamp
42,43,2
81,90,2
31,83,5
43,86,5
23,69,5
35,88,5
86,89,5
1,17,6
14,42,6
34,91,8
75,100,9
21,23,10
74,98,10
41,83,12
17,72,14
15,57,15
68,92,15
33,81,17
13,91,17
12,14,18
11,89,18
22,68,19
38,95,21
29,42,21
13,47,21
30,38,22
48,81,22
5,98,23
59,68,24
51,58,25
67,92,26
75,92,26
11,89,26
47,59,28
29,74,28
83,96,28
59,81,29
12,85,31
53,93,32
10,23,34
76,79,35
25,80,35
25,43,37
36,40,37
26,84,39
72,76,40
3,99,41
33,77,43
3,6,44
72,92,45
2,72,46
43,75,47
30,67,49
68,99,52
11,31,53
7,74,54
33,38,55
20,26,56
31,53,56
43,44,58
15,76,59
9,24,61
27,49,62
3,23,64
92,98,66
8,70,67
40,68,67
15,82,68
17,31,69
21,71,69
38,81,69
58,65,70
66,77,71
17,97,72
12,20,73
4,37,73
18,88,73
28,63,74
73,83,75
71,86,75
32,49,77
17,72,77
47,99,78
56,72,78
15,98,79
19,54,81
3,55,84
3,67,85
16,20,87
39,46,87
7,68,87
64,75,87
45,57,88
55,74,88
47,79,88
37,57,89
40,65,90
45,72,91
42,92,93
36,62,97
15,36,98
11,48,99
3,37,101
16,51,103
80,92,104
16,86,104
29,48,105
51,69,106
21,68,107
21,37,107
13,80,107
3,32,108
44,96,108
23,52,109
19,58,110
42,59,110
58,94,111
75,96,111
82,92,111
34,67,112
9,44,114
31,62,115
45,47,118
48,88,118
18,41,121
60,62,121
20,48,122
38,90,122
82,85,122
39,84,123
80,89,124
17,50,125
3,73,126
1,91,127
49,54,127
11,95,128
19,48,129
76,82,129
65,83,131
3,10,133
11,29,134
38,56,134
51,90,135
28,83,135
25,27,137
34,85,137
36,83,137
63,75,141
13,74,142
3,14,142
7,81,142
36,74,143
15,20,144
8,33,144
19,86,144
13,29,146
15,30,147
35,99,147
6,20,149
11,87,149
54,100,151
11,41,152
56,81,152
9,56,153
66,97,153
7,71,154
31,80,154
58,84,154
69,79,154
88,92,155
36,47,156
17,42,156
66,68,156
