node1,node2,timestamp
41,65,3
6,63,3
35,48,4
35,39,5
53,82,6
15,67,8
25,48,8
12,39,9
44,82,10
18,81,13
36,60,13
33,41,14
32,55,14
43,78,17
45,70,18
6,17,19
78,97,20
13,14,21
21,35,21
46,73,21
52,54,21
63,71,21
30,77,21
12,65,24
35,54,25
38,77,25
4,68,26
22,41,29
6,57,30
16,84,30
32,57,31
34,71,32
31,35,33
53,63,34
28,48,37
72,75,40
48,66,41
51,100,42
16,27,43
54,95,43
53,100,43
1,61,44
6,34,45
24,64,47
13,76,48
50,74,48
74,94,48
23,35,52
16,96,52
3,16,53
6,15,53
22,83,55
83,87,55
24,37,57
20,63,57
24,98,61
8,50,61
32,37,62
46,54,62
14,71,62
74,96,62
1,74,64
5,29,64
25,33,65
62,65,65
77,86,67
21,86,67
1,37,71
52,56,72
46,100,73
17,55,77
33,41,77
53,98,77
26,68,78
19,64,79
14,85,79
8,81,80
57,80,81
3,52,82
76,96,83
35,67,84
6,57,85
11,91,86
18,23,87
41,52,87
92,96,88
76,96,89
77,78,90
29,80,90
15,53,91
18,21,93
57,98,93
45,48,94
60,96,97
14,65,98
12,31,98
20,55,99
29,87,99
15,30,100
23,53,100
71,83,100
11,49,103
85,98,103
6,67,104
19,53,104
53,81,106
10,82,109
1,44,109
10,63,113
7,59,115
13,70,116
15,85,116
23,40,116
19,71,116
68,77,116
3,58,117
3,86,118
33,71,118
53,91,119
42,100,119
25,43,120
41,43,121
38,66,122
5,83,122
30,37,123
48,96,126
73,88,126
15,98,126
19,64,129
80,90,130
5,47,131
10,15,133
27,28,133
72,73,133
46,84,135
17,48,137
9,60,137
15,89,138
56,66,138
3,36,139
55,89,139
88,100,139
2,55,140
55,80,140
26,77,140
51,84,141
62,96,145
38,80,146
25,61,148
40,44,148
58,59,148
39,63,149
74,86,149
48,53,150
78,87,151
36,93,153
22,80,153
4,11,154
66,77,154
65,66,155
12,86,156
3,72,157
36,86,158
72,97,160
16,37,161
5,44,162
34,75,163
34,62,164
32,76,166
36,77,166
27,63,168
22,80,169
31,78,170
15,100,170
20,50,171
31,78,173
59,73,173
43,96,173
9,70,174
22,76,174
40,96,175
52,66,175
10,76,176
17,38,176
11,85,176
21,91,176
3,53,180
2,23,181
68,71,181
45,49,182
37,98,182
4,46,183
10,54,183
47,65,183
69,78,183
13,84,183
29,54,184
36,100,184
1,6,185
41,64,188
35,85,190
5,81,193
7,54,194
21,83,197
85,87,198
14,98,199
39,69,199
22,57,199
84,88,199
14,41,201
30,54,204
4,50,206
29,82,207
9,11,208
35,36,208
64,83,211
22,77,212
14,41,213
22,35,213
74,80,214
63,77,214
40,44,215
16,52,216
21,80,216
15,97,216
14,75,217
77,88,219
12,75,220
14,42,220
19,23,220
7,16,221
23,43,223
10,57,223
15,89,223
13,23,224
50,54,224
15,42,225
46,97,225
19,41,227
21,63,227
51,80,228
1,83,228
28,67,229
45,46,229
17,24,230
61,83,232
80,83,233
10,34,234
28,35,235
63,66,235
26,66,236
38,97,236
26,27,237
45,70,237
53,66,237
64,80,237
35,73,237
48,49,238
59,83,238
39,85,238
8,65,241
70,78,243
59,62,244
6,65,245
13,42,245
19,96,247
2,84,248
12,25,250
70,71,251
41,95,251
39,86,253
21,80,254
11,30,256
53,56,256
48,68,256
85,100,256
36,44,257
32,44,257
14,92,261
31,100,264
29,54,266
50,77,266
