node1,node2,timestamp
33,62,2
8,35,4
58,86,4
13,64,4
40,68,5
36,80,6
63,76,7
29,87,8
51,72,9
12,61,9
28,36,10
52,94,14
24,65,15
33,90,15
15,59,16
11,13,18
75,84,18
1,8,20
37,82,20
5,11,21
49,74,22
33,47,24
35,47,25
39,94,27
19,61,28
71,96,29
43,47,30
59,80,31
11,23,33
46,62,36
90,99,38
12,75,42
5,16,42
32,85,43
90,99,43
61,88,44
62,67,45
4,10,46
36,48,46
83,85,46
15,57,47
26,80,48
61,79,48
46,91,48
36,61,50
73,82,50
15,57,51
7,35,51
69,86,51
49,64,52
18,88,52
89,99,53
70,88,55
39,47,56
44,83,57
7,9,58
13,87,59
27,77,60
33,74,61
5,41,62
30,42,66
24,54,66
1,32,67
13,83,67
1,54,68
81,92,68
6,43,70
70,73,70
72,78,72
19,38,73
16,77,73
33,44,76
44,69,76
58,78,77
42,99,78
63,94,79
12,100,80
23,49,81
12,94,82
2,13,82
46,87,82
58,66,82
9,43,84
28,47,86
94,98,87
13,86,89
97,99,89
3,54,92
21,55,92
43,72,92
66,82,93
5,98,93
36,63,96
22,49,97
33,87,98
9,78,100
41,46,101
18,81,106
74,99,106
18,34,108
23,54,109
43,65,111
30,74,111
90,94,112
81,99,116
33,97,117
4,54,117
46,56,118
12,26,119
47,56,119
32,44,120
51,73,122
8,84,123
19,28,124
80,93,124
13,15,125
25,73,125
19,83,127
58,91,130
64,74,131
86,90,135
56,72,136
94,97,136
1,28,138
75,87,139
57,94,139
9,71,141
13,51,141
38,39,143
5,73,147
36,54,150
47,50,151
62,97,151
50,78,152
44,88,152
19,81,157
3,40,158
58,96,159
17,25,162
43,63,163
50,52,163
70,71,164
64,72,168
59,84,168
20,84,171
85,96,171
3,93,171
54,96,172
5,43,173
91,93,173
26,81,175
12,20,176
30,39,178
43,61,178
54,85,179
20,32,183
22,38,183
52,57,185
32,69,187
90,98,187
38,74,188
3,40,189
19,67,190
61,62,190
62,82,190
56,85,190
10,94,192
78,80,194
14,40,198
28,35,199
49,71,199
48,69,200
30,33,201
43,78,201
26,28,202
17,51,202
58,99,202
40,72,203
11,19,204
54,62,205
6,36,207
10,36,207
59,71,207
33,49,208
44,72,210
34,88,212
35,90,212
4,34,213
19,58,215
58,82,216
69,79,216
32,86,219
35,81,219
71,84,219
9,81,221
9,78,224
5,54,225
49,74,227
6,54,227
23,50,228
32,93,230
43,46,232
2,81,236
15,62,237
15,33,237
67,99,237
94,95,237
59,92,238
55,56,239
18,68,240
27,77,240
4,94,240
17,72,241
47,49,242
54,65,242
8,19,244
69,98,245
57,88,245
16,68,246
47,72,246
42,49,246
54,82,246
15,30,247
24,38,247
24,62,248
9,44,251
63,84,252
18,62,253
5,59,254
82,85,254
5,52,255
15,36,255
43,67,257
80,85,258
15,72,259
79,82,259
32,91,259
42,98,260
74,98,261
32,91,262
33,75,263
49,86,264
74,92,266
3,40,267
10,43,267
3,26,268
29,33,268
44,75,268
65,99,269
8,30,271
10,23,271
32,92,271
8,89,272
32,86,272
72,91,274
35,56,277
2,55,280
36,77,283
66,98,284
36,84,285
36,90,285
5,38,288
10,34,288
69,99,289
2,60,290
39,68,291
26,30,292
15,47,292
11,40,293
8,51,293
77,78,294
35,67,298
42,54,299
15,36,300
32,68,300
33,90,300
63,94,300
41,96,301
3,95,303
28,55,305
18,50,305
22,51,305
32,90,306
49,85,307
6,94,308
18,41,310
7,16,312
53,98,313
1,25,314
12,16,316
10,70,316
70,96,317
6,41,318
29,68,318
42,75,318
72,100,321
68,79,322
7,18,325
43,73,327
63,80,327
20,78,328
9,23,329
23,62,330
70,86,330
4,38,332
47,48,334
20,91,335
70,93,335
62,91,337
45,98,337
1,22,338
23,39,338
27,51,339
4,72,340
4,87,341
7,75,341
20,68,341
65,67,341
61,76,345
47,73,346
54,75,346
37,54,347
15,60,348
88,90,348
13,41,352
28,73,352
52,55,353
18,44,355
50,51,355
37,90,356
30,94,359
10,38,360
83,98,361
11,56,364
6,91,364
19,27,366
23,74,366
19,32,366
45,83,366
66,82,367
69,84,368
47,100,369
2,32,370
39,41,370
53,80,370
73,85,370
6,86,370
38,82,371
12,26,372
4,83,372
17,47,373
49,67,373
28,46,374
30,66,374
5,52,375
52,54,376
17,42,377
64,98,377
35,94,378
59,69,380
